EID_100001, Smith, Amélie, (024) 777 439 391, amélie.smith@heig-vd.ch, FEMALE, EC, Admin
EID_108592, De Villiers, Brigitte, (024) 777 458 237, brigitte.de villiers@heig-vd.ch, FEMALE, TIC, Assistant
EID_108593, De Villiers, Edgar, (024) 777 197 172, edgar.de villiers@heig-vd.ch, MALE, COMEM, Admin
EID_108594, Marchand, Carine, (024) 777 332 718, carine.marchand@heig-vd.ch, FEMALE, TIC, Student
EID_108595, Bauer, Fabrice, (024) 777 678 576, fabrice.bauer@heig-vd.ch, MALE, TIC, Professor
EID_108596, Simpson, Irène, (024) 777 546 769, irène.simpson@heig-vd.ch, FEMALE, EC, Student
EID_108597, Clément, Christine, (024) 777 507 189, christine.clément@heig-vd.ch, FEMALE, DEPG, Assistant
EID_108598, Dupond, Albert, (024) 777 378 275, albert.dupond@heig-vd.ch, MALE, COMEM, Admin
EID_108599, Marchand, Gilles, (024) 777 158 658, gilles.marchand@heig-vd.ch, MALE, HEG, Admin
EID_108600, Jones, Fabienne, (024) 777 802 345, fabienne.jones@heig-vd.ch, FEMALE, DEPG, Admin
EID_108601, Delon, Fabienne, (024) 777 680 667, fabienne.delon@heig-vd.ch, FEMALE, EC, Admin
EID_108602, De Villiers, Aurore, (024) 777 595 883, aurore.de villiers@heig-vd.ch, FEMALE, TIN, Admin
EID_108603, Dupont, Marc, (024) 777 466 819, marc.dupont@heig-vd.ch, MALE, HEG, Assistant
EID_108604, Smith, Dylan, (024) 777 374 344, dylan.smith@heig-vd.ch, MALE, TIN, Student
EID_108605, Smith, Christine, (024) 777 753 726, christine.smith@heig-vd.ch, FEMALE, TIC, Admin
EID_108606, Jones, Edgar, (024) 777 356 366, edgar.jones@heig-vd.ch, MALE, EC, Student
EID_108607, Belmondo, Faustine, (024) 777 341 461, faustine.belmondo@heig-vd.ch, FEMALE, TIN, Admin
EID_108608, Dupont, Faustine, (024) 777 205 657, faustine.dupont@heig-vd.ch, FEMALE, DEPG, Professor
EID_108609, Simpson, Anne, (024) 777 342 188, anne.simpson@heig-vd.ch, FEMALE, EC, Admin
EID_108610, De Decker, Albert, (024) 777 875 487, albert.de decker@heig-vd.ch, MALE, HEG, Student
EID_108611, Jones, Fabien, (024) 777 779 279, fabien.jones@heig-vd.ch, MALE, EC, Assistant
EID_108612, Jones, Danièle, (024) 777 650 531, danièle.jones@heig-vd.ch, FEMALE, EC, Student
EID_108613, Simpson, Georgette, (024) 777 461 722, georgette.simpson@heig-vd.ch, FEMALE, HEG, Professor
EID_108614, De Villiers, Julien, (024) 777 693 634, julien.de villiers@heig-vd.ch, MALE, HEG, Assistant
EID_108615, Marchand, Lucien, (024) 777 796 294, lucien.marchand@heig-vd.ch, MALE, TIN, Admin
EID_108616, Clément, Fabien, (024) 777 589 743, fabien.clément@heig-vd.ch, MALE, EC, Student
EID_108617, Dupont, Albert, (024) 777 224 281, albert.dupont@heig-vd.ch, MALE, TIN, Student
EID_108618, Durant, Edgar, (024) 777 770 272, edgar.durant@heig-vd.ch, MALE, DEPG, Professor
EID_108619, Simpson, Albert, (024) 777 696 709, albert.simpson@heig-vd.ch, MALE, EC, Professor
EID_108620, Durant, Aurore, (024) 777 625 215, aurore.durant@heig-vd.ch, FEMALE, TIC, Assistant
EID_108621, Durant, Henriette, (024) 777 729 809, henriette.durant@heig-vd.ch, FEMALE, COMEM, Assistant
EID_108622, Marchand, Lucien, (024) 777 816 600, lucien.marchand@heig-vd.ch, MALE, TIN, Student
EID_108623, Smith, Fabrice, (024) 777 180 757, fabrice.smith@heig-vd.ch, MALE, TIC, Student
EID_108624, Bauer, Carole, (024) 777 734 452, carole.bauer@heig-vd.ch, FEMALE, EC, Assistant
EID_108625, Marchand, Carine, (024) 777 224 105, carine.marchand@heig-vd.ch, FEMALE, DEPG, Admin
EID_108626, Dupont, Julie, (024) 777 170 719, julie.dupont@heig-vd.ch, FEMALE, EC, Assistant
EID_108627, De Villiers, Emil, (024) 777 792 682, emil.de villiers@heig-vd.ch, MALE, TIC, Admin
EID_108628, Dupont, Aurore, (024) 777 875 839, aurore.dupont@heig-vd.ch, FEMALE, TIC, Student
EID_108629, Dupont, Irène, (024) 777 548 644, irène.dupont@heig-vd.ch, FEMALE, HEG, Admin
EID_108630, Jones, Bernadette, (024) 777 456 528, bernadette.jones@heig-vd.ch, FEMALE, TIC, Professor
EID_108631, Marchand, Irène, (024) 777 804 504, irène.marchand@heig-vd.ch, FEMALE, COMEM, Professor
EID_108632, De Villiers, Georgette, (024) 777 587 243, georgette.de villiers@heig-vd.ch, FEMALE, EC, Professor
EID_108633, Belmondo, Julien, (024) 777 801 396, julien.belmondo@heig-vd.ch, MALE, DEPG, Assistant
EID_108634, Bauer, Dorothé, (024) 777 249 411, dorothé.bauer@heig-vd.ch, FEMALE, COMEM, Assistant
EID_108635, Marchand, Christine, (024) 777 166 532, christine.marchand@heig-vd.ch, FEMALE, TIN, Admin
EID_108636, Jones, Carole, (024) 777 264 577, carole.jones@heig-vd.ch, FEMALE, TIN, Assistant
EID_108637, Delon, Albert, (024) 777 623 339, albert.delon@heig-vd.ch, MALE, COMEM, Student
EID_108638, De Decker, Bernadette, (024) 777 456 817, bernadette.de decker@heig-vd.ch, FEMALE, DEPG, Student
EID_108639, Marchand, Julien, (024) 777 673 880, julien.marchand@heig-vd.ch, MALE, TIN, Assistant
EID_108640, Durant, Fabrice, (024) 777 529 550, fabrice.durant@heig-vd.ch, MALE, HEG, Assistant
EID_108641, Delon, Emilie, (024) 777 380 177, emilie.delon@heig-vd.ch, FEMALE, EC, Assistant
EID_108642, Belmondo, Cédric, (024) 777 696 454, cédric.belmondo@heig-vd.ch, MALE, HEG, Student
EID_108643, Marchand, Evelyne, (024) 777 217 261, evelyne.marchand@heig-vd.ch, FEMALE, HEG, Assistant
EID_108644, Clément, Emma, (024) 777 883 165, emma.clément@heig-vd.ch, FEMALE, HEG, Admin
EID_108645, Clément, Danièle, (024) 777 144 769, danièle.clément@heig-vd.ch, FEMALE, HEG, Assistant
EID_108646, Jones, Emilie, (024) 777 762 192, emilie.jones@heig-vd.ch, FEMALE, DEPG, Admin
EID_108647, De Decker, Albert, (024) 777 441 806, albert.de decker@heig-vd.ch, MALE, COMEM, Assistant
EID_108648, Clément, Irène, (024) 777 308 481, irène.clément@heig-vd.ch, FEMALE, TIN, Assistant
EID_108649, De Decker, Jimmy, (024) 777 400 326, jimmy.de decker@heig-vd.ch, MALE, EC, Professor
EID_108650, Marchand, Guillaume, (024) 777 160 321, guillaume.marchand@heig-vd.ch, MALE, TIC, Student
EID_108651, De Villiers, Emilie, (024) 777 165 418, emilie.de villiers@heig-vd.ch, FEMALE, TIC, Admin
EID_108652, Dupond, Evelyne, (024) 777 620 396, evelyne.dupond@heig-vd.ch, FEMALE, TIC, Professor
EID_108653, Simpson, Edgar, (024) 777 563 597, edgar.simpson@heig-vd.ch, MALE, TIC, Assistant
EID_108654, Dupont, Brigitte, (024) 777 721 186, brigitte.dupont@heig-vd.ch, FEMALE, HEG, Assistant
EID_108655, Simpson, Faustine, (024) 777 402 387, faustine.simpson@heig-vd.ch, FEMALE, DEPG, Assistant
EID_108656, Clément, Carine, (024) 777 195 360, carine.clément@heig-vd.ch, FEMALE, HEG, Student
EID_108657, Delon, Evelyne, (024) 777 585 357, evelyne.delon@heig-vd.ch, FEMALE, EC, Admin
EID_108658, De Decker, Cédric, (024) 777 700 270, cédric.de decker@heig-vd.ch, MALE, TIN, Assistant
EID_108659, Clément, Marc, (024) 777 730 111, marc.clément@heig-vd.ch, MALE, TIC, Admin
EID_108660, Dupont, Aurore, (024) 777 383 286, aurore.dupont@heig-vd.ch, FEMALE, EC, Assistant
EID_108661, De Villiers, Emil, (024) 777 238 836, emil.de villiers@heig-vd.ch, MALE, TIN, Admin
EID_108662, Delon, Bryan, (024) 777 535 343, bryan.delon@heig-vd.ch, MALE, EC, Student
EID_108663, De Decker, Georgette, (024) 777 416 731, georgette.de decker@heig-vd.ch, FEMALE, TIN, Assistant
EID_108664, De Decker, Luc, (024) 777 683 829, luc.de decker@heig-vd.ch, MALE, DEPG, Assistant
EID_108665, Jones, Henriette, (024) 777 782 535, henriette.jones@heig-vd.ch, FEMALE, TIN, Professor
EID_108666, Bauer, Fabienne, (024) 777 424 104, fabienne.bauer@heig-vd.ch, FEMALE, DEPG, Student
EID_108667, Clément, Jimmy, (024) 777 583 156, jimmy.clément@heig-vd.ch, MALE, TIC, Professor
EID_108668, De Villiers, Carine, (024) 777 409 336, carine.de villiers@heig-vd.ch, FEMALE, TIC, Admin
EID_108669, Belmondo, Emil, (024) 777 811 802, emil.belmondo@heig-vd.ch, MALE, DEPG, Student
EID_108670, Bauer, Fabien, (024) 777 573 819, fabien.bauer@heig-vd.ch, MALE, COMEM, Student
EID_108671, Belmondo, Charles, (024) 777 682 470, charles.belmondo@heig-vd.ch, MALE, COMEM, Admin
EID_108672, De Decker, Faustine, (024) 777 471 206, faustine.de decker@heig-vd.ch, FEMALE, TIN, Assistant
EID_108673, Dupond, Fabienne, (024) 777 332 863, fabienne.dupond@heig-vd.ch, FEMALE, EC, Student
EID_108674, Bauer, Luc, (024) 777 299 229, luc.bauer@heig-vd.ch, MALE, EC, Professor
EID_108675, Delon, Julie, (024) 777 776 333, julie.delon@heig-vd.ch, FEMALE, COMEM, Student
EID_108676, Jones, Brigitte, (024) 777 306 272, brigitte.jones@heig-vd.ch, FEMALE, HEG, Admin
EID_108677, Durant, Faustine, (024) 777 760 677, faustine.durant@heig-vd.ch, FEMALE, TIC, Student
EID_108678, Belmondo, Cédric, (024) 777 228 433, cédric.belmondo@heig-vd.ch, MALE, EC, Professor
EID_108679, Marchand, Fabien, (024) 777 674 848, fabien.marchand@heig-vd.ch, MALE, TIC, Admin
EID_108680, Belmondo, Bernard, (024) 777 659 823, bernard.belmondo@heig-vd.ch, MALE, EC, Assistant
EID_108681, Clément, Lucien, (024) 777 532 684, lucien.clément@heig-vd.ch, MALE, TIN, Admin
EID_108682, Dupond, Evelyne, (024) 777 116 762, evelyne.dupond@heig-vd.ch, FEMALE, DEPG, Student
EID_108683, Jones, Aurore, (024) 777 551 740, aurore.jones@heig-vd.ch, FEMALE, HEG, Student
EID_108684, Clément, Irène, (024) 777 840 899, irène.clément@heig-vd.ch, FEMALE, DEPG, Professor
EID_108685, Durant, Frédéric, (024) 777 612 519, frédéric.durant@heig-vd.ch, MALE, DEPG, Professor
EID_108686, Belmondo, Fabienne, (024) 777 591 834, fabienne.belmondo@heig-vd.ch, FEMALE, TIN, Admin
EID_108687, Delon, Fabrice, (024) 777 138 291, fabrice.delon@heig-vd.ch, MALE, COMEM, Student
EID_108688, Jones, Henri, (024) 777 106 843, henri.jones@heig-vd.ch, MALE, EC, Student
EID_108689, Durant, Gontran, (024) 777 750 412, gontran.durant@heig-vd.ch, MALE, DEPG, Professor
EID_108690, Dupond, Georgette, (024) 777 400 268, georgette.dupond@heig-vd.ch, FEMALE, TIC, Admin
EID_108691, Simpson, Georgette, (024) 777 158 633, georgette.simpson@heig-vd.ch, FEMALE, HEG, Student
EID_108692, Smith, Amélie, (024) 777 133 665, amélie.smith@heig-vd.ch, FEMALE, COMEM, Assistant
EID_108693, Dupond, Luc, (024) 777 449 160, luc.dupond@heig-vd.ch, MALE, EC, Professor
EID_108694, Simpson, Edgar, (024) 777 235 433, edgar.simpson@heig-vd.ch, MALE, TIN, Admin
EID_108695, Dupond, Bryan, (024) 777 668 307, bryan.dupond@heig-vd.ch, MALE, COMEM, Professor
EID_108696, Marchand, Emma, (024) 777 658 271, emma.marchand@heig-vd.ch, FEMALE, HEG, Professor
EID_108697, Smith, Dylan, (024) 777 548 751, dylan.smith@heig-vd.ch, MALE, TIC, Student
EID_108698, De Villiers, Dylan, (024) 777 843 656, dylan.de villiers@heig-vd.ch, MALE, COMEM, Professor
EID_108699, Simpson, Carole, (024) 777 871 325, carole.simpson@heig-vd.ch, FEMALE, EC, Student
EID_108700, Bauer, Dylan, (024) 777 273 142, dylan.bauer@heig-vd.ch, MALE, EC, Assistant
EID_108701, Smith, Irène, (024) 777 184 624, irène.smith@heig-vd.ch, FEMALE, DEPG, Student
EID_108702, De Villiers, Charles, (024) 777 796 367, charles.de villiers@heig-vd.ch, MALE, TIC, Professor
EID_108703, Belmondo, Fabien, (024) 777 169 834, fabien.belmondo@heig-vd.ch, MALE, EC, Professor
EID_108704, De Decker, Charles, (024) 777 408 466, charles.de decker@heig-vd.ch, MALE, TIC, Professor
EID_108705, Durant, Christine, (024) 777 373 517, christine.durant@heig-vd.ch, FEMALE, EC, Professor
EID_108706, Dupond, Georgette, (024) 777 444 229, georgette.dupond@heig-vd.ch, FEMALE, EC, Admin
EID_108707, Smith, Fabienne, (024) 777 617 741, fabienne.smith@heig-vd.ch, FEMALE, TIC, Admin
EID_108708, Delon, Julie, (024) 777 595 647, julie.delon@heig-vd.ch, FEMALE, TIN, Student
EID_108709, Dupond, Henriette, (024) 777 465 687, henriette.dupond@heig-vd.ch, FEMALE, TIC, Admin
EID_108710, De Villiers, Lucien, (024) 777 820 159, lucien.de villiers@heig-vd.ch, MALE, HEG, Student
EID_108711, Belmondo, Carole, (024) 777 715 895, carole.belmondo@heig-vd.ch, FEMALE, TIN, Professor
EID_108712, Belmondo, Gilles, (024) 777 505 662, gilles.belmondo@heig-vd.ch, MALE, TIC, Professor
EID_108713, Smith, Cédric, (024) 777 779 808, cédric.smith@heig-vd.ch, MALE, COMEM, Professor
EID_108714, Delon, Christine, (024) 777 744 210, christine.delon@heig-vd.ch, FEMALE, TIC, Admin
EID_108715, Marchand, Fabien, (024) 777 641 203, fabien.marchand@heig-vd.ch, MALE, HEG, Student
EID_108716, Dupont, Dorothé, (024) 777 455 196, dorothé.dupont@heig-vd.ch, FEMALE, TIN, Professor
EID_108717, Belmondo, Dylan, (024) 777 650 842, dylan.belmondo@heig-vd.ch, MALE, TIN, Admin
EID_108718, Dupont, Fabienne, (024) 777 584 116, fabienne.dupont@heig-vd.ch, FEMALE, EC, Student
EID_108719, Jones, Fabien, (024) 777 109 665, fabien.jones@heig-vd.ch, MALE, TIN, Assistant
EID_108720, Belmondo, Georgette, (024) 777 849 812, georgette.belmondo@heig-vd.ch, FEMALE, DEPG, Student
EID_108721, De Decker, Gilles, (024) 777 339 253, gilles.de decker@heig-vd.ch, MALE, HEG, Professor
EID_108722, Smith, Henriette, (024) 777 148 733, henriette.smith@heig-vd.ch, FEMALE, COMEM, Professor
EID_108723, Belmondo, Irène, (024) 777 393 240, irène.belmondo@heig-vd.ch, FEMALE, COMEM, Student
EID_108724, De Decker, Julie, (024) 777 134 607, julie.de decker@heig-vd.ch, FEMALE, TIN, Professor
EID_108725, De Decker, Charles, (024) 777 141 664, charles.de decker@heig-vd.ch, MALE, TIN, Professor
EID_108726, Bauer, Gilles, (024) 777 755 546, gilles.bauer@heig-vd.ch, MALE, COMEM, Admin
EID_108727, Bauer, Bryan, (024) 777 859 413, bryan.bauer@heig-vd.ch, MALE, COMEM, Professor
EID_108728, Durant, Emma, (024) 777 217 260, emma.durant@heig-vd.ch, FEMALE, TIN, Assistant
EID_108729, Jones, Carole, (024) 777 596 672, carole.jones@heig-vd.ch, FEMALE, HEG, Student
EID_108730, Delon, Evelyne, (024) 777 293 846, evelyne.delon@heig-vd.ch, FEMALE, TIN, Assistant
EID_108731, Durant, Henriette, (024) 777 468 394, henriette.durant@heig-vd.ch, FEMALE, COMEM, Student
EID_108732, Belmondo, Fabrice, (024) 777 713 570, fabrice.belmondo@heig-vd.ch, MALE, TIC, Assistant
EID_108733, Bauer, Henriette, (024) 777 708 649, henriette.bauer@heig-vd.ch, FEMALE, HEG, Assistant
EID_108734, Dupond, Carine, (024) 777 380 833, carine.dupond@heig-vd.ch, FEMALE, COMEM, Professor
EID_108735, Simpson, Emil, (024) 777 875 821, emil.simpson@heig-vd.ch, MALE, HEG, Professor
EID_108736, De Decker, Emilie, (024) 777 540 350, emilie.de decker@heig-vd.ch, FEMALE, TIC, Student
EID_108737, De Decker, Fabienne, (024) 777 236 288, fabienne.de decker@heig-vd.ch, FEMALE, TIN, Assistant
EID_108738, Smith, Irène, (024) 777 881 483, irène.smith@heig-vd.ch, FEMALE, EC, Assistant
EID_108739, Simpson, Carole, (024) 777 791 617, carole.simpson@heig-vd.ch, FEMALE, TIC, Student
EID_108740, Simpson, Fabien, (024) 777 736 882, fabien.simpson@heig-vd.ch, MALE, TIN, Assistant
EID_108741, Clément, Bernard, (024) 777 476 532, bernard.clément@heig-vd.ch, MALE, DEPG, Assistant
EID_108742, Marchand, Carine, (024) 777 688 850, carine.marchand@heig-vd.ch, FEMALE, HEG, Professor
EID_108743, Marchand, Emma, (024) 777 806 559, emma.marchand@heig-vd.ch, FEMALE, TIC, Professor
EID_108744, De Decker, Julie, (024) 777 869 890, julie.de decker@heig-vd.ch, FEMALE, HEG, Admin
EID_108745, Dupond, Emilie, (024) 777 808 615, emilie.dupond@heig-vd.ch, FEMALE, DEPG, Admin
EID_108746, Dupond, Brigitte, (024) 777 329 172, brigitte.dupond@heig-vd.ch, FEMALE, EC, Professor
EID_108747, Dupond, Gontran, (024) 777 672 446, gontran.dupond@heig-vd.ch, MALE, COMEM, Assistant
EID_108748, Belmondo, Emma, (024) 777 519 251, emma.belmondo@heig-vd.ch, FEMALE, TIC, Admin
EID_108749, Dupont, Emilie, (024) 777 843 736, emilie.dupont@heig-vd.ch, FEMALE, DEPG, Assistant
EID_108750, Smith, Gontran, (024) 777 601 150, gontran.smith@heig-vd.ch, MALE, TIC, Admin
EID_108751, Clément, Charles, (024) 777 705 798, charles.clément@heig-vd.ch, MALE, COMEM, Professor
EID_108752, Marchand, Carole, (024) 777 376 562, carole.marchand@heig-vd.ch, FEMALE, TIN, Assistant
EID_108753, Belmondo, Charles, (024) 777 189 574, charles.belmondo@heig-vd.ch, MALE, TIC, Student
EID_108754, Simpson, Albert, (024) 777 644 826, albert.simpson@heig-vd.ch, MALE, COMEM, Professor
EID_108755, Dupond, Frédéric, (024) 777 326 322, frédéric.dupond@heig-vd.ch, MALE, EC, Professor
EID_108756, Durant, Edgar, (024) 777 321 305, edgar.durant@heig-vd.ch, MALE, DEPG, Admin
EID_108757, Delon, Carole, (024) 777 563 173, carole.delon@heig-vd.ch, FEMALE, TIC, Admin
EID_108758, Marchand, Carine, (024) 777 411 205, carine.marchand@heig-vd.ch, FEMALE, TIC, Student
EID_108759, De Decker, Evelyne, (024) 777 563 141, evelyne.de decker@heig-vd.ch, FEMALE, EC, Student
EID_108760, Clément, Bryan, (024) 777 308 414, bryan.clément@heig-vd.ch, MALE, TIN, Professor
EID_108761, Dupont, Carine, (024) 777 516 345, carine.dupont@heig-vd.ch, FEMALE, COMEM, Professor
EID_108762, Simpson, Fabienne, (024) 777 695 600, fabienne.simpson@heig-vd.ch, FEMALE, HEG, Admin
EID_108763, Simpson, Edgar, (024) 777 479 262, edgar.simpson@heig-vd.ch, MALE, HEG, Professor
EID_108764, Simpson, Aurore, (024) 777 416 183, aurore.simpson@heig-vd.ch, FEMALE, TIC, Admin
EID_108765, Smith, Didier, (024) 777 282 645, didier.smith@heig-vd.ch, MALE, COMEM, Assistant
EID_108766, Simpson, Emil, (024) 777 743 753, emil.simpson@heig-vd.ch, MALE, COMEM, Admin
EID_108767, Dupond, Aurore, (024) 777 189 471, aurore.dupond@heig-vd.ch, FEMALE, COMEM, Admin
EID_108768, Delon, Carine, (024) 777 639 114, carine.delon@heig-vd.ch, FEMALE, DEPG, Student
EID_108769, Bauer, Didier, (024) 777 780 116, didier.bauer@heig-vd.ch, MALE, HEG, Student
EID_108770, Simpson, Gilles, (024) 777 668 339, gilles.simpson@heig-vd.ch, MALE, DEPG, Professor
EID_108771, De Decker, Jimmy, (024) 777 863 849, jimmy.de decker@heig-vd.ch, MALE, COMEM, Admin
EID_108772, Marchand, Anne, (024) 777 108 538, anne.marchand@heig-vd.ch, FEMALE, DEPG, Student
EID_108773, Belmondo, Dorothé, (024) 777 166 268, dorothé.belmondo@heig-vd.ch, FEMALE, COMEM, Student
EID_108774, Smith, Emil, (024) 777 854 707, emil.smith@heig-vd.ch, MALE, DEPG, Admin
EID_108775, Bauer, Bernadette, (024) 777 565 388, bernadette.bauer@heig-vd.ch, FEMALE, TIN, Assistant
EID_108776, Marchand, Didier, (024) 777 150 899, didier.marchand@heig-vd.ch, MALE, HEG, Assistant
EID_108777, De Decker, Dylan, (024) 777 408 647, dylan.de decker@heig-vd.ch, MALE, TIN, Assistant
EID_108778, Belmondo, Dylan, (024) 777 696 612, dylan.belmondo@heig-vd.ch, MALE, HEG, Student
EID_108779, Marchand, Fabien, (024) 777 209 534, fabien.marchand@heig-vd.ch, MALE, TIN, Admin
EID_108780, Delon, Carine, (024) 777 110 153, carine.delon@heig-vd.ch, FEMALE, DEPG, Professor
EID_108781, Belmondo, Amélie, (024) 777 687 162, amélie.belmondo@heig-vd.ch, FEMALE, HEG, Student
EID_108782, De Villiers, Emma, (024) 777 578 690, emma.de villiers@heig-vd.ch, FEMALE, TIN, Professor
EID_108783, Dupont, Irène, (024) 777 186 317, irène.dupont@heig-vd.ch, FEMALE, TIN, Assistant
EID_108784, Jones, Julie, (024) 777 873 519, julie.jones@heig-vd.ch, FEMALE, COMEM, Admin
EID_108785, Marchand, Amélie, (024) 777 420 790, amélie.marchand@heig-vd.ch, FEMALE, HEG, Admin
EID_108786, Simpson, Guillaume, (024) 777 833 665, guillaume.simpson@heig-vd.ch, MALE, COMEM, Professor
EID_108787, Marchand, Emma, (024) 777 551 231, emma.marchand@heig-vd.ch, FEMALE, DEPG, Professor
EID_108788, Marchand, Bernadette, (024) 777 137 589, bernadette.marchand@heig-vd.ch, FEMALE, EC, Admin
EID_108789, Dupont, Gontran, (024) 777 832 831, gontran.dupont@heig-vd.ch, MALE, DEPG, Assistant
EID_108790, Belmondo, Amélie, (024) 777 788 449, amélie.belmondo@heig-vd.ch, FEMALE, EC, Admin
EID_108791, Smith, Carole, (024) 777 883 391, carole.smith@heig-vd.ch, FEMALE, EC, Assistant
EID_108792, Delon, Georgette, (024) 777 432 878, georgette.delon@heig-vd.ch, FEMALE, COMEM, Professor
EID_108793, Marchand, Irène, (024) 777 899 894, irène.marchand@heig-vd.ch, FEMALE, TIC, Admin
EID_108794, Dupont, Luc, (024) 777 173 262, luc.dupont@heig-vd.ch, MALE, HEG, Student
EID_108795, Belmondo, Amélie, (024) 777 449 793, amélie.belmondo@heig-vd.ch, FEMALE, HEG, Student
EID_108796, Durant, Aurore, (024) 777 531 854, aurore.durant@heig-vd.ch, FEMALE, DEPG, Admin
EID_108797, Marchand, Gilles, (024) 777 185 884, gilles.marchand@heig-vd.ch, MALE, HEG, Student
EID_108798, De Decker, Henri, (024) 777 665 621, henri.de decker@heig-vd.ch, MALE, TIN, Assistant
EID_108799, Durant, Bernadette, (024) 777 242 362, bernadette.durant@heig-vd.ch, FEMALE, EC, Professor
EID_108800, Clément, Albert, (024) 777 818 494, albert.clément@heig-vd.ch, MALE, DEPG, Professor
EID_108801, De Villiers, Carine, (024) 777 152 440, carine.de villiers@heig-vd.ch, FEMALE, TIN, Professor
EID_108802, Simpson, Danièle, (024) 777 292 784, danièle.simpson@heig-vd.ch, FEMALE, HEG, Professor
EID_108803, Smith, Fabrice, (024) 777 339 748, fabrice.smith@heig-vd.ch, MALE, TIN, Professor
EID_108804, Durant, Bernard, (024) 777 165 329, bernard.durant@heig-vd.ch, MALE, COMEM, Student
EID_108805, Dupont, Faustine, (024) 777 347 507, faustine.dupont@heig-vd.ch, FEMALE, HEG, Admin
